date,price,pred
2023-02-21,94.580002,94.57703088760375
2023-02-22,95.790001,93.78755809852599
2023-02-23,95.82,94.57191427162934
2023-02-24,93.5,93.99859229087829
2023-02-27,93.760002,93.11122574465942
2023-02-28,94.230003,94.39323294537735
2023-03-01,92.169998,92.35642213890075
2023-03-02,92.129997,91.72480805056763
2023-03-03,94.900002,93.83735067605973
2023-03-06,93.75,93.11317921996115
2023-03-07,93.550003,92.6181369553261
2023-03-08,93.919998,94.80242125443267
2023-03-09,92.25,93.67313394325448
2023-03-10,90.730003,89.55610436643983
2023-03-13,92.43,91.76588455302812
2023-03-14,94.879997,94.00312247957612
2023-03-15,96.199997,94.46201539993287
2023-03-16,100.040001,98.44366147381592
2023-03-17,98.949997,101.44705857208253
2023-03-20,97.709999,97.66596306714821
2023-03-21,100.610001,98.60020228828049
2023-03-22,98.699997,100.49723040171814
2023-03-23,98.709999,97.24465845311737
2023-03-24,98.129997,100.59461469309234
2023-03-27,98.040001,99.9023438950882
2023-03-28,97.239998,96.77535505021667
2023-03-29,100.25,99.70251449993134
2023-03-30,102.0,101.88439892904664
2023-03-31,103.290001,102.15139013085937
2023-04-03,102.410004,103.87778144631959
2023-04-04,103.949997,103.3247439725113
2023-04-05,101.099998,102.96632227978755
2023-04-06,102.059998,101.38378596305847
2023-04-10,102.169998,103.01700934750367
2023-04-11,99.919998,101.8384414238491
2023-04-12,97.830002,98.26825633320618
2023-04-13,102.400002,101.66664273397826
2023-04-14,102.510002,102.85950668334962
2023-04-17,102.739998,100.61251810444688
2023-04-18,102.300003,104.19650928361511
2023-04-19,104.300003,103.65024553367616
2023-04-20,103.809998,102.54772591983223
2023-04-21,106.959999,105.03690516880799
2023-04-24,106.209999,107.25630385058594
2023-04-25,102.57,104.47908883843994
2023-04-26,104.980003,103.98772784607314
2023-04-27,109.82,108.50642461027527
2023-04-28,105.449997,106.04420800260353
2023-05-01,102.050003,104.52850969314575
2023-05-02,103.629997,105.74930508630943
2023-05-03,103.650002,104.36637480360794
2023-05-04,104.0,101.26916914735412
2023-05-05,105.660004,107.11609415463258
2023-05-08,105.830002,107.92472018855285
2023-05-09,106.620003,104.08421463456344
2023-05-10,110.190002,109.31249780587768
2023-05-11,112.18,112.11530836447143
2023-05-12,110.260002,109.77437654972839
2023-05-15,111.199997,110.83401819229888
2023-05-16,113.400002,113.82683184828186
2023-05-17,115.5,114.63055588926696
2023-05-18,118.150002,117.02553186621094
2023-05-19,116.25,119.23463846411133
2023-05-22,115.010002,115.73161495341158
2023-05-23,114.989998,115.24853458507155
2023-05-24,116.75,115.84051319888879
2023-05-25,115.0,115.47081732749939
2023-05-26,120.110001,117.98910284042358
2023-05-30,121.660004,122.78287900720215
2023-05-31,120.580002,121.01882976600648
2023-06-01,122.769997,123.2803568697052
2023-06-02,124.25,124.65322096688843
2023-06-05,125.300003,123.9887010826416
2023-06-06,126.610001,126.17158472470093
2023-06-07,121.230003,125.8009542771759
2023-06-08,124.25,122.81437193871308
2023-06-09,123.43,125.27790623427201
2023-06-12,126.57,125.53315096242524
2023-06-13,126.660004,127.26530018466187
2023-06-14,126.419998,127.95062884194947
2023-06-15,127.110001,126.52842108658601
2023-06-16,125.489998,127.00885734694673
2023-06-20,125.779999,125.32609980787659
2023-06-21,124.830002,125.71360992925071
2023-06-22,130.149994,127.3746173286438
2023-06-23,129.330002,130.086220660202
2023-06-26,127.330002,127.91670720440675
2023-06-27,129.179993,128.25422627091405
2023-06-28,129.039993,129.8924017078438
2023-06-29,127.900002,126.07437882286072
2023-06-30,130.360001,129.9907669339752
2023-07-03,130.220001,131.99957703248597
2023-07-05,130.380005,129.24637949449348
2023-07-06,128.360001,131.0333603136978
2023-07-07,129.779999,130.04541187491608
2023-07-10,127.129997,128.52239156519317
2023-07-11,128.779999,127.55404162339019
2023-07-12,130.800003,130.52282037870788
2023-07-13,134.300003,132.42888406344605
2023-07-14,134.679993,134.66485592297363
2023-07-17,133.559998,135.05455195018007
2023-07-18,132.830002,132.75974039894868
2023-07-19,135.360001,133.1997020067444
2023-07-20,129.960007,132.3005456658707
2023-07-21,130.0,130.24669822421265
2023-07-24,128.800003,130.79558536666872
2023-07-25,129.130005,129.46907214029693
2023-07-26,128.149994,127.50899180618288
2023-07-27,128.25,129.08939715973187
2023-07-28,132.210007,130.2415081684952
2023-07-29,,131.72759640966797
